,CFOP,NCM,cEAN,cEANTrib,cProd,indTot,qCom,qTrib,uCom,uTrib,vProd,vUnCom,vUnTrib,xProd,comb,CEST,nItemPed,indEscala,EXTIPI,xPed,vDesc,cBenef,nFCI,med,vOutro,vFrete,rastro
2545,6108,49019900,9788530969271,9788530969271,9788530969271,1,1.0000,1.0000,UN,UN,109.00,109.0000000000,109.0000000000,METODO - CONTROLE EXTERNO - TEORIA E JURISPRUDENCIA PARA OS TRIBUNAIS DE CONTAS 7 Ed,0,0,0,0,0,0,32.05,0,0,0,0,0,0
2546,6108,49019900,9788577211036,9788577211036,9788577211036,1,1.0000,1.0000,UN,UN,70.00,70.0000000000,70.0000000000,"ADUANE - CURSO BASICO DE LICITACAO - LEI N 8.666/93, LEI N 10.520/02, LEI COMPLEME 3",0,0,0,0,0,0,20.58,0,0,0,0,0,0
2547,6108,49019900,9788547214463,9788547214463,9788547214463,1,1.0000,1.0000,UN,UN,209.00,209.0000000000,209.0000000000,SARJUR - CURSO DE DIREITO CONSTITUCIONAL 6 Ed 2017,0,0,0,0,0,0,61.45,0,0,0,0,0,0
2548,6108,49019900,9788520372944,9788520372944,9788520372944,1,1.0000,1.0000,UN,UN,148.00,148.0000000000,148.0000000000,"RT - DIREITO CONSTITUCIONAL AMBIENTAL - CONSTITUICAO, DIREITOS FUNDAMENTAIS E PR",0,0,0,0,0,0,43.51,0,0,0,0,0,0
2549,6108,49019900,9788571477926,9788571477926,9788571477926,1,1.0000,1.0000,UN,UN,294.30,294.3000000000,294.3000000000,RENOVA - DIREITO CONSTITUCIONAL E REGULATORIO - ENSAIOS E PARECERES 1 Ed 2010,0,0,0,0,0,0,86.52,0,0,0,0,0,0
2550,6108,49019900,9788571295902,9788571295902,9788571295902,1,1.0000,1.0000,UN,UN,96.00,96.0000000000,96.0000000000,ADUANE - DIREITO INTERNACIONAL PUBLICO MODERNO 1 Ed 2012,0,0,0,0,0,0,28.22,0,0,0,0,0,0
2551,6108,49019900,9788522467457,9788522467457,9788522467457,1,1.0000,1.0000,UN,UN,199.00,199.0000000000,199.0000000000,ATLAS - DIREITO TRIBUTARIO MUNICIPAL - SISTEMA TRIBUTARIO MUNICIPAL 4 Ed 2012,0,0,0,0,0,0,58.51,0,0,0,0,0,0
2552,6108,49019900,9788574202624,9788574202624,9788574202624,1,1.0000,1.0000,UN,UN,72.00,72.0000000000,72.0000000000,MALHEI - INTERPRETACAO CONSTITUCIONAL - COL.TEORIA E DIREITO PUBLICO 1 Ed 2010,0,0,0,0,0,0,21.17,0,0,0,0,0,0
2553,6108,49019900,9788577210596,9788577210596,9788577210596,1,1.0000,1.0000,UN,UN,45.00,45.0000000000,45.0000000000,LEX - INTRODUCAO AO PROCESSO CIVIL MODERNO 1 Ed 2009,0,0,0,0,0,0,13.23,0,0,0,0,0,0
2554,6108,49019900,9788571293960,9788571293960,9788571293960,1,1.0000,1.0000,UN,UN,64.00,64.0000000000,64.0000000000,ADUANE - INTRODUCAO AS RELACOES INTERNACIONAIS EDIC Ed 2004,0,0,0,0,0,0,18.82,0,0,0,0,0,0
2555,6108,49019900,9788545002376,9788545002376,9788545002376,1,1.0000,1.0000,UN,UN,129.00,129.0000000000,129.0000000000,FORUM - JURISDICAO CONSTITUCIONAL E LIBERDADES PUBLICAS 1 Ed 2017,0,0,0,0,0,0,37.93,0,0,0,0,0,0
2556,6108,49019900,9788520371459,9788520371459,9788520371459,1,1.0000,1.0000,UN,UN,159.00,159.0000000000,159.0000000000,RT - MANUAL DE DIREITO E PROCESSO TRIBUTARIO- 4 Ed,0,0,0,0,0,0,46.75,0,0,0,0,0,0
2557,6108,49019900,9788520370766,9788520370766,9788520370766,1,1.0000,1.0000,UN,UN,264.00,264.0000000000,264.0000000000,RT - MANUAL DE DIREITO PROCESSUAL CIVIL - TEORIA GERAL DO PROCESSO E PROCESSO DO,0,0,0,0,0,0,77.62,0,0,0,0,0,0
2558,6108,49019900,9788520371220,9788520371220,9788520371220,1,1.0000,1.0000,UN,UN,399.00,399.0000000000,399.0000000000,RT - MANUAL DOS RECURSOS 9 Ed 2017,0,0,0,0,0,0,117.31,0,0,0,0,0,0
2559,6108,49019900,9788564561106,9788564561106,9788564561106,1,1.0000,1.0000,UN,UN,51.00,51.0000000000,51.0000000000,APPRIS - QUALIDADE E LICITACAO DE OBRAS PUBLICAS: UMA ANALI - 1ED. - 2011,0,0,0,0,0,0,14.99,0,0,0,0,0,0
2560,6108,49019900,9788571294677,9788571294677,9788571294677,1,1.0000,1.0000,UN,UN,33.00,33.0000000000,33.0000000000,ADUANE - TRATADOS INTERNACIONAIS 1 Ed 2009,0,0,0,0,0,0,9.70,0,0,0,0,0,0
2561,6108,49019900,9788577002726,9788577002726,9788577002726,1,1.0000,1.0000,UN,UN,60.00,60.0000000000,60.0000000000,FORUM - TRIBUNAL DE CONTAS: ASPECTOS POLEMICOS ESTUDOS EM HOMENAGEM AO CONSELHEIRO,0,0,0,0,0,0,17.64,0,0,0,0,0,0
2562,6108,49019900,9788577004720,9788577004720,9788577004720,1,1.0000,1.0000,UN,UN,35.00,35.0000000000,35.0000000000,FORUM - TRIBUNAL DE CONTAS E PATRIMONIO AMBIENTAL: UM NOVO PARADIGMA DE CONTROLE 1,0,0,0,0,0,0,10.29,0,0,0,0,0,0
2563,5102,44189000,0,0,2060047,1,71.5000,71.5000,Mt,Mt,375.38,5.2500000000,5.2500000000,"CEDR SARRAFO 2,5 X 5 BR 13 x 5,50mts",0,0,0,0,0,0,0,0,0,0,0,0,0
2564,5405,39162000,0,0,2280055,1,7.5000,7.5000,Un,Un,187.50,25.0000000000,25.0000000000,PERFIL RODAF  bazze BRANCO 6M,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,5405,39162000,0,0,2297126,1,42.0000,42.0000,Un,Un,625.80,14.9000000000,14.9000000000,FORRO  bazze FRIZ-20/7MM 6M BRCO  M2,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,5405,39162000,0,0,2280058,1,16.0000,16.0000,Un,Un,54.08,3.3800000000,3.3800000000,PERFIL RCANTO INT baze PC,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,5949,70193900,0,0,25,1,5.000,5.000,KG,KG,56.65,11.33,11.33,MANTA F V PICADA 450,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,5949,96034010,0,0,39,1,6.000,6.000,UN,UN,62.70,10.45,10.45,ROLO DE LA EPOXI 23CM,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,5949,96034010,0,0,40,1,2.000,2.000,UN,UN,13.98,6.99,6.99,ROLO DE PELE 9CM,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,5949,39249000,0,0,49,1,5.000,5.000,UN,UN,6.85,1.37,1.37,URINOL GR,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,5949,70193900,0,0,51,1,3.000,3.000,KG,KG,18.15,6.05,6.05,FIBRA MOIDA M14P,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,5949,39079100,0,0,58,1,40.000,40.000,KG,KG,499.20,12.48,12.48,CRISTALAN 760/1,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,5949,48081000,0,0,176,1,2.000,2.000,M2,M2,7.00,3.50,3.50,PAPELAO,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,5949,39232190,0,0,182,1,6.000,6.000,UN,UN,5.70,0.95,0.95,SACO PLASTICO DESCARTAVEL,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,5949,48114110,0,0,337,1,4.000,4.000,PC,PC,52.36,13.09,13.09,FITA 720 50MM,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,6102,49029000,9771678864003,9771678864003,R0000039,1,1.0000,1.0000,UN,UN,10018.00,10018.0000000000,10018.0000000000,RENOVACAO FORUM ADMINISTRATIVO - DIREITO PUBLICO,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,6102,49029000,9771676582008,9771676582008,R0000406,1,1.0000,1.0000,UN,UN,10018.00,10018.0000000000,10018.0000000000,RENOVACAO FORUM DE CONTRATACAO E GESTAO PUBLICA,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,6102,49029000,9771516587002,9771516587002,R0000689,1,1.0000,1.0000,UN,UN,1861.00,1861.0000000000,1861.0000000000,RENOVACAO REVISTA BRASILEIRA DE DIREITO MUNICIPAL,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,6102,49029000,9771678707003,9771678707003,R0001016,1,1.0000,1.0000,UN,UN,1204.00,1204.0000000000,1204.0000000000,RENOVACAO REVISTA BRASILEIRA DE DIREITO PUBLICO,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,6102,49029000,9771516321002,9771516321002,R0002729,1,1.0000,1.0000,UN,UN,1204.00,1204.0000000000,1204.0000000000,RENOVACAO REVISTA DE DIREITO ADMINISTRATIVO E CONSTITUCIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,6102,49029000,9771676870006,9771676870006,R0001992,1,1.0000,1.0000,UN,UN,1540.00,1540.0000000000,1540.0000000000,RENOVACAO REVISTA INTERESSE PUBLICO,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,6102,49029000,9770034800709,9770034800709,R0002751,1,1.0000,1.0000,UN,UN,651.00,651.0000000000,651.0000000000,RENOVACAO REVISTA DE DIREITO ADMINISTRATIVO,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,6102,49029000,0,0,10000349,1,1.0000,1.0000,UN,UN,609.00,609.0000000000,609.0000000000,RENOVACAO REVISTA DE CONTRATOS PUBLICOS,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,5949,84439933,734646554787,734646554787,50FBU001LOC,1,3.0000,3.0000,UND,UND,1094.67,364.8900000000,364.8900000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK MS510 PPB/1LOC,0,2101800,0,S,0,0,0,0,0,0,0,0,0
2585,5949,84439933,734646481410,734646481410,80C8XK01LOC,1,8.0000,8.0000,UND,UND,2239.20,279.9000000000,279.9000000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 PRETO/1LOC,0,2101800,0,S,0,0,0,0,0,0,0,0,0
2586,5102,35079019,SEM GTIN,SEM GTIN,2048,1,2.0000,2.0000,FR,FR,72.00,36.0000000000,36.0000000000,DETERGENTE ENZIMATICO LITRO,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,5102,38210000,SEM GTIN,SEM GTIN,887,1,1.0000,1.0000,UN,UN,48.00,48.0000000000,48.0000000000,LOTE; SD137,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,5405,85437099,7897079065121,0,00007129,1,9.0000,9.0000,PC,PC,269.10,29.9000000000,29.9000000000,LAMP LED TUBULAR TASCHIBRA 8W T8 220V 6500K-7897079065121,0,0900500,0,0,0,0,0,0,0,0,0,0,0
2589,5405,39162000,7891435064568,0,00006652,1,2.0000,2.0000,UN,UN,19.80,9.9000000000,9.9000000000,CANALETA C/DIVIS. 20X10X2000 C/FITA (TRAMONTINA),0,1000500,0,0,0,0,0,0,0,0,0,0,0
2590,5405,39259090,7893869948612,0,00004708,1,2.0000,2.0000,UN,UN,4.00,2.0000000000,2.0000000000,MATA JUNTA COTOV EXTERNO PEZZI 30053,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,5405,85441100,7898605451180,0,00007600,1,3.0000,3.0000,M,M,9.99,3.3300000000,3.3300000000,"CORDAO(FIO) PARALELO 2 X 2,50 MM QUALY",0,1200700,0,0,0,0,0,0,0,0,0,0,0
2592,5949,84439990,0,0,407100R1LOC,1,1.0000,1.0000,UND,UND,66.91,66.910000,66.910000,RESERVATORIO DE TONER USADO PARA IMP RICOH SP C830DN/1LOC,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,5949,84439939,0,0,C540X75G1LOC,1,3.0000,3.0000,UND,UND,95.82,31.940000,31.940000,RECIPIENTE PARA RESIDUOS DE TONER C54X/X54X LEXMARK,0,2101800,0,0,0,0,0,0,0,0,0,0,0
2594,5102,70191290,0,0,FIO,1,44.30,44.30,KG,KG,2157.41,48.70,48.70,FIO ROVING,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,5102,70191290,0,0,MANTA,1,15.00,15.00,KG,KG,567.00,37.80,37.80,MANTA,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,5102,39079100,0,0,RESINA,1,271.90,271.90,KG,KG,15715.82,57.80,57.80,RESINA LAMINAÃÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,5102,29094310,0,0,BUTIL,1,13.05,13.05,KG,KG,507.65,38.90,38.90,BUTIL,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,5405,85444900,0,0,3801,1,30.0000,30.0000,M.,M.,42.60,1.42,1.42,"FIO PARAL. 2X 1,5MM 300V BR - ELETROCAL - Cod: 0007-BC",0,0,0,0,0,0,0,0,0,0,0,0,0
2599,5405,85444900,0,0,3803,1,30.0000,30.0000,M.,M.,63.60,2.12,2.12,"FIO PARAL. 2X 2,5MM 300V BR - ELETROCAL - Cod: 0008-BC",0,0,0,0,0,0,0,0,0,0,0,0,0
2600,5405,85366990,7897504601351,7897504601351,3582,1,10.0000,10.0000,UN,UN,155.40,15.54,15.54,TOMADA MULTIPLA 4X 2P+T 20A BR - ELETROSALVADOR - Cod: TPA-4B,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,5102,78060010,7898249430213,7898249430213,9401,1,1.0000,1.0000,UN,UN,55.34,55.34,55.34,ESTANHO SD CARRETEL 60X40 AZ - COBIX - Ref: WORKER - Cod: W156040,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,5405,85167990,7896451828484,7896451828484,10278,1,1.0000,1.0000,UN,UN,167.46,167.46,167.46,TORNEIRA ELETRICA 220V 5500W VERSATIL BR - LORENZETTI - Ref: 371454 - Cod: 7550032/0023,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,5102,83021000,SEM GTIN,SEM GTIN,1101,1,1.0000,1.0000,UN,UN,55.00,55.0000000000,55.0000000000,DOBRADICA PIVOTANTE SUPERIOR 1101,0,0102600,0,0,0,0,0,0,0,0,0,0,0
2604,5102,73209000,SEM GTIN,SEM GTIN,1103,1,1.0000,1.0000,UN,UN,55.00,55.0000000000,55.0000000000,DOBRADICA INFERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,5949,39079100,0,0,58,1,30.000,30.000,KG,KG,374.40,12.48,12.48,CRISTALAN 760/1,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,5949,39079100,0,0,70,1,15.000,15.000,KG,KG,188.10,12.54,12.54,CRISTALAN 760/2,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,5405,32091010,0,0,000000801804,1,2.0000,2.0000,GL,GL,220.00,110.0000000000,110.0000000000,EXTRAV SB RV6480 PEARLY GATES,0,0000000,0,0,0,0,0,0,0,0,0,0,0
2608,5102,38140090,0,0,STRIPTIZIGL,1,1.0000,1.0000,GL,GL,129.00,129.0000000000,129.0000000000,"REMOVEDOR STRIPITIZI GEL 3,6 LTS",0,0,0,0,0,0,0,0,0,0,0,0,0
2609,5405,48181000,0,0,482,1,1.0000,1.0000,FD,FD,74.90,74.900000,74.900000,Papel hig duetto folha dupla 16x4 c-30m,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,5405,48182000,0,0,7897219802173,1,1.0000,1.0000,CX,CX,68.75,68.750000,68.750000,Toalha papel vipp bco 23x20cm 2d c/5000und,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,5405,40103100,7894758002378,7894758002378,959,1,1.0000,1.0000,PC,PC,147.00,147.0000,147.0000,6PK1900 CORREIA POLI V,0,0100600,0,0,0,0,0,0,0,0,0,0,0
2612,5405,84835090,0,0,173,1,2.0000,2.0000,UN,UN,168.00,84.0000,84.0000,POLIA  CORREIA POLI V,0,0105000,0,0,0,0,0,0,0,0,0,0,0
2613,5929,84231000,7898549358057,7898549358057,61166,1,1.0000,1.0000,UN,UN,46.00,46.0000000000,46.0000000000,BALANCA FARTEX MECANICA 130KG CLC1001,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,5929,90178010,7896460209380,7896460209380,61691,1,1.0000,1.0000,UN,UN,3.75,3.7500000000,3.7500000000,"FITA METRICA DPG 1,5M",0,0,0,0,0,0,0,0,0,0,0,0,0
2615,5405,85299090,0,0,10511,1,2.0000,2.0000,PC,PC,5.80,2.90000000,2.90000000,ALCA PLASTICA CAIXA SOM PEQUENA,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,5405,85182990,0,0,22757,1,1.0000,1.0000,PC,PC,24.00,24.00000000,24.00000000,TW420 1 TWEETER CSR 150W 4R,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,5929,17019900,7891910000197,7891910000197,132307,1,5.0000,5.0000,UN,UN,14.95,2.9900000000,2.9900000000,ACUCAR REFINADO UNIAO 1KG,0,1710100,0,S,0,0,0.52,0,0,0,0,0,0
2618,5929,09012100,7891021006125,7891021006125,130213,1,6.0000,6.0000,UN,UN,77.88,12.9800000000,12.9800000000,CAFE MELITTA TRADICIONAL 500GR,0,1709600,0,S,0,0,2.71,0,0,0,0,0,0
2619,5929,48232099,7891021001946,7891021001946,139508,1,1.0000,1.0000,UN,UN,4.99,4.9900000000,4.9900000000,COADOR P/CAFE MELITTA GRANDE 103 C/30,0,1400100,0,S,0,0,0.17,0,0,0,0,0,0
2620,5405,30049099,0,0,100245,1,5.0000,5.0000,LT,LT,35.50,7.1000000,7.1000000,AGUA OXIGENADA 10VOL. 1000ML,0,1300100,0,0,0,0,0,0,0,0,0,0,0
2621,5102,29121200,0,0,100390,1,60.0000,60.0000,LT,LT,324.00,5.4000000,5.4000000,ALCOOL 70% 1000ML,0,2804300,0,0,0,0,0,0,0,0,0,0,0
2622,5102,44189900,SEM GTIN,SEM GTIN,164,1,12.0000,12.0000,UN,UN,1683.36,140.2800000000,140.2800000000,PAINEL UV COLMEIA 1202 X 2110 X 35MM - AREIA JUNDIAI,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,5102,44182000,SEM GTIN,SEM GTIN,467,1,4.0000,4.0000,UN,UN,589.60,147.4000000000,147.4000000000,PORTA  820 X 2110 X 35MM AREIA JUNDIAI,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,5102,76042920,SEM GTIN,SEM GTIN,468,1,12.0000,12.0000,PC,PC,510.00,42.5000000000,42.5000000000,"BARRAS DE 1,20M DE ALUMINIO TIPO H",0,0,0,0,0,0,0,0,0,0,0,0,0
2625,5102,76042920,SEM GTIN,SEM GTIN,469,1,6.0000,6.0000,PC,PC,255.00,42.5000000000,42.5000000000,"BARRAS DE 3,0M DE ALUMINIO TIPO H",0,0,0,0,0,0,0,0,0,0,0,0,0
2626,5102,76042920,SEM GTIN,SEM GTIN,470,1,3.0000,3.0000,PC,PC,127.50,42.5000000000,42.5000000000,"BARRAS DE 6,0M DE ALUMINIO TIPO H",0,0,0,0,0,0,0,0,0,0,0,0,0
2627,5405,39162000,SEM GTIN,SEM GTIN,471,1,5.0000,5.0000,PC,PC,31.50,6.3000000000,6.3000000000,"FUSO 34MMX2,10",0,0,0,0,0,0,0,0,0,0,0,0,0
2628,5102,72166110,SEM GTIN,SEM GTIN,472,1,8.0000,8.0000,UN,UN,1248.00,156.0000000000,156.0000000000,CONJUNTO MONTANTES 6M,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,5102,90184999,0,0,4355,1,10.0000,10.0000,PC,PC,327.40,32.7400000000,32.7400000000,TIRA DE LIXA ACO 6MM C/12,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,5102,90184999,0,0,4503,1,6.0000,6.0000,CX,CX,624.00,104.0000000000,104.0000000000,MATRIZ MOLAR POLIEST.C/ANEL RF4103 C/20,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,5102,90184999,0,0,5177,1,2.0000,2.0000,CX,CX,208.00,104.0000000000,104.0000000000,MATRIZ MOLAR ACO C/ANEL RF.4108 C/20,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,5102,85437099,0,0,UN,1,75.0000,75.0000,UN,UN,750.00,10.0000,10.0000,SENSOR DE DETEC MIC. INFRAVERMELHO IDX-1001,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,5102,85269200,0,0,O2,1,10.0000,10.0000,UN,UN,100.00,10.0000,10.0000,CONTROLE REMOTO CR710 FKS AV DIG POR RADIO FREQ,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,5102,85389010,0,0,0013-1,1,1.0000,1.0000,PC,PC,300.00,300.0000,300.0000,PLACA CP 72,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,5102,85389010,0,0,0013-2,1,1.0000,1.0000,PC,PC,320.00,320.0000,320.0000,PLACA CP 66/A,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,5102,85389010,0,0,0013-3,1,1.0000,1.0000,PC,PC,260.00,260.0000,260.0000,OLACA DE CONTROLE,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,5102,48025610,0,0,5948,1,200.0000,200.0000,UN,UN,3200.00,16.0000,16.0000,"PAPEL A/4, 75GR (210X297MM)C/500 FLS CHAMEX",0,0,0,0,0,0,0,0,0,0,0,0,0
2638,5102,35061090,0,0,1338,1,120.0000,120.0000,UN,UN,166.80,1.3900,1.3900,COLA BRANCA 90 GRS,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,5102,38249929,0,0,1338,1,120.0000,120.0000,UN,UN,327.60,2.7300,2.7300,CORRETIVO LIQUIDO A BASE DAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,5102,48202000,0,0,1338,1,50.0000,50.0000,UN,UN,248.00,4.9600,4.9600,CADERNO CAPA DURA PRETO 100 FLS TAM 33X23,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,5102,96082000,0,0,749,1,108.0000,108.0000,UN,UN,266.76,2.4700,2.4700,MARCADOR P/QUADRO BCO. AZUL/VM/PTO/VDE,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,5102,83051000,0,0,5597,1,60.0000,60.0000,UN,UN,364.80,6.0800,6.0800,COLCHETE LATONADO NUM 12 C/ 72 UN,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,5102,96091000,0,0,5597,1,576.0000,576.0000,UN,UN,207.36,0.3600,0.3600,LAPIS PRETO NUM 2 PRETO SEXTAVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,5102,40169200,0,0,5597,1,200.0000,200.0000,UN,UN,68.00,0.3400,0.3400,BORRACHA BRANCA 30X20X7,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,5102,48114110,0,0,5597,1,120.0000,120.0000,UN,UN,340.80,2.8400,2.8400,"FITA EMPACOT. PVC,45MM X 45M, INCOLOR, MASTERFIX",0,0,0,0,0,0,0,0,0,0,0,0,0
2646,5102,48211000,0,0,5597,1,20.0000,20.0000,UN,UN,225.60,11.2800,11.2800,FITA 12X10M ADESIVA TIPO MAGICA,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,5102,82130000,0,0,5597,1,120.0000,120.0000,UN,UN,750.00,6.2500,6.2500,TESOURA USO GERAL 20 CM,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,5102,82059000,0,0,5597,1,5.0000,5.0000,UN,UN,72.70,14.5400,14.5400,APLICADOR DE ADESIVA PARA FITAS 50MME 100M,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,5102,96121090,0,0,749,1,20.0000,20.0000,PCT,PCT,1525.60,76.2800,76.2800,FITA ADESIVA PARA ROTULADOR 12mmx8m PT 85,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,5102,90181980,0,0,2225,1,3.0000,3.0000,CX,CX,145.35,48.4500000000,48.4500000000,"LIMA SORTIDA COM 6 UNIDADES N.08,10,15 MANUAL 21MM",0,2803600,0,0,0,0,0,0,0,0,0,0,0
2651,5102,90181980,0,0,2568,1,3.0000,3.0000,CX,CX,145.35,48.4500000000,48.4500000000,"LIMA SORTIDA COM 6 UNIDADES N.08,10,15 MANUAL COM 25MM",0,2803600,0,0,0,0,0,0,0,0,0,0,0
2652,5405,39173100,0,0,19364,1,2.0000,2.0000,MT,MT,3.40,1.70000000,1.70000000,ESPAGUETE TERMOR 3.0MM PTO,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,5405,39173100,0,0,27734,1,2.0000,2.0000,MT,MT,4.60,2.30000000,2.30000000,ESPAGUETE TERMORETRATIL 4.5MM,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,5405,39173100,0,0,19115,1,6.0000,6.0000,MT,MT,13.80,2.30000000,2.30000000,ESPAGUETE TERMORETRATIL 6MM PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,5405,39173100,0,0,19116,1,2.0000,2.0000,MT,MT,5.40,2.70000000,2.70000000,ESPAGUETE TERMOR 11MM PTO,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,5405,85369090,0,0,22227,1,2.0000,2.0000,PC,PC,24.00,12.00000000,12.00000000,CONECTOR SPEAKON MACHO 4VIAS CABO SK102,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,5405,85369090,0,0,49579,1,2.0000,2.0000,PC,PC,12.00,6.00000000,6.00000000,PLUG P10MONO METAL PRENSA CABO VM,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,5405,85369090,0,0,36122,1,2.0000,2.0000,PC,PC,12.00,6.00000000,6.00000000,PLUG P10MONO METAL PRENSA CABO AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,5405,85369090,0,0,47057,1,2.0000,2.0000,PC,PC,12.00,6.00000000,6.00000000,PLUG P10M MET P/ CABO AM,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,5405,85369090,0,0,24360,1,2.0000,2.0000,PC,PC,12.00,6.00000000,6.00000000,PLUG P10MONO METAL PRENSA CABO VD,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,5405,85369090,0,0,70760,1,8.0000,8.0000,PC,PC,48.00,6.00000000,6.00000000,PLUG CANON FEMEA CROM KONECT,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,5405,85334012,0,0,64233,1,2.0000,2.0000,PC,PC,4.00,2.00000000,2.00000000,S14K230 361 AC230V VARISTOR,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,5405,85334012,0,0,12321,1,2.0000,2.0000,PC,PC,5.00,2.50000000,2.50000000,S14K130=14N201K VARISTOR,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,5405,85366910,0,0,38478,1,3.0000,3.0000,PC,PC,15.00,5.00000000,5.00000000,TOMADA PAINEL 2P+T 10A PR TPA23 POCO FUNDO TPA2-3 E3F,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,5405,87089300,0,0,206735,1,1,1,UN,UN,1048.00,1048.0000000000,1048.0000000000,KIT EMBREAGEM HONDA CIVIC 1.8 16V 2005/06,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,5405,40169300,0,0,24578613,1,1,1,UN,UN,150.00,150.0000000000,150.0000000000,RETENTOR VOLANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,6923,82032010,7891114008869,0,1111,1,1.00,1.00,UN,UN,49.00,49.00,49.00,ALICATE UNIVERSAL IRWIN.,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,6923,82032010,7893946135164,0,3613,1,1.00,1.00,UN,UN,32.00,32.00,32.00,ALICATE DE CORTE IRWIN,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,6923,82054000,7893946071394,0,5297,1,1.00,1.00,UN,UN,16.00,16.00,16.00,CH FENDA  TOCO,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,6923,82055900,0,0,9462,1,1.00,1.00,UN,UN,45.00,45.00,45.00,JOGO DE CHAVE ALLEN,0,0,0,0,0,0,0,0,0,0,0,0,0
